listing_id,source,district,ubigeo,address,urbanization,price_soles,area_m2,price_per_m2,rooms,bathrooms,parking,maintenance_fee,photos_count,district_median_price_m2,baseline_price_soles,opportunity_score_baseline,bcrp_price_m2_usd,bcrp_price_rent_ratio,proyectos_nuevos_distrito,unidades_nuevas_distrito,crime_index_zone,crime_trend_zone,urban_convenience_index,zone_composite_index,idh_2019,pct_pobreza_total
149791089,Urbania,MIRAFLORES,150122,Calle Manco Cápac al 500,Miraflores,1621500.0,272.0,5961.39705882353,3,3,2,1400.0,1,7748.0,2107456.0,0.231,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149343835,Urbania,MIRAFLORES,150122,Departamento Completamente Remodelado en Mirasidro,Miraflores,1625000.0,198.0,8207.070707070707,3,3,3,1000.0,1,7748.0,1534104.0,-0.059,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149701581,Urbania,MIRAFLORES,150122,Malecon de la Marina,Miraflores,1631000.0,155.0,10522.58064516129,3,3,0,0.0,1,7748.0,1200940.0,-0.358,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149379997,Urbania,MIRAFLORES,150122,Malecón Cisneros,Miraflores,1650000.0,203.0,8128.07881773399,3,2,2,850.0,1,7748.0,1572844.0,-0.049,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
147788508,Urbania,MIRAFLORES,150122,Malecon Cisneros,Jose Balta,1668750.0,205.0,8140.243902439024,3,3,2,800.0,1,7748.0,1588340.0,-0.051,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149444402,Urbania,MIRAFLORES,150122,Leonidas Avendaño Cdra 1 - Cerca a Parque Meliton Porras,Miraflores,1680000.0,208.0,8076.923076923077,3,2,2,1450.0,1,7748.0,1611584.0,-0.042,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149177671,Urbania,MIRAFLORES,150122,Calle José Sabogal,Aurora,1690000.0,211.0,8009.478672985782,3,3,3,0.0,1,7748.0,1634828.0,-0.034,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149832891,Urbania,MIRAFLORES,150122,Malecon de la Marina,Miraflores,1693950.0,156.0,10858.653846153846,3,3,2,700.0,1,7748.0,1208688.0,-0.401,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149866615,Urbania,MIRAFLORES,150122,Calle Manuel de Freyre Santander  al 100,Miraflores,1696600.0,400.0,4241.5,3,3,2,0.0,1,7748.0,3099200.0,0.453,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148615343,Urbania,MIRAFLORES,150122,Av. 28 de Julio 611,Miraflores,1715000.0,426.0,4025.8215962441313,4,3,3,0.0,1,7748.0,3300648.0,0.48,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149237061,Urbania,MIRAFLORES,150122,Sargento William Arias Robles Cdra 1 Piso 2,Aurora,1735000.0,218.0,7958.715596330275,3,3,3,850.0,1,7748.0,1689064.0,-0.027,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
4194637,Urbania,MIRAFLORES,150122,MALECÓN 28 DE JULIO,Miraflores,1786100.0,360.0,4961.388888888889,3,3,2,1000.0,1,7748.0,2789280.0,0.36,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149446597,Urbania,MIRAFLORES,150122,Malecón Cisneros 238,Miraflores,1794000.0,200.0,8970.0,3,2,2,694.0,1,7748.0,1549600.0,-0.158,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149869196,Urbania,MIRAFLORES,150122,Av. Malecón de La Marina 400 - Dpto 702,Miraflores,1850700.0,155.0,11940.0,3,3,2,900.0,1,7748.0,1200940.0,-0.541,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
4286342,Urbania,MIRAFLORES,150122,Av. Ernesto Montagne 100,Aurora,1864500.0,197.0,9464.467005076142,3,3,2,0.0,1,7748.0,1526356.0,-0.222,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149085521,Urbania,MIRAFLORES,150122,Malecón 28 de Julio,Miraflores,1883618.0,295.0,6385.145762711864,5,5,2,0.0,10,7748.0,2285660.0,0.176,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148558863,Urbania,MIRAFLORES,150122,C. Manuel Tovar,Miraflores,1906150.0,359.0,5309.610027855153,4,3,2,0.0,1,7748.0,2781532.0,0.315,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149871049,Urbania,MIRAFLORES,150122,Tupac Amaru,Miraflores,1914000.0,264.0,7250.0,3,3,2,0.0,1,7748.0,2045472.0,0.064,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148968391,Urbania,MIRAFLORES,150122,Malecón Cisneros,Miraflores,1921000.0,240.0,8004.166666666667,3,3,2,859.0,1,7748.0,1859520.0,-0.033,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148206054,Urbania,MIRAFLORES,150122,"Calle Toribio Pacheco, Miraflores",Miraflores,1988000.0,296.0,6716.216216216216,3,3,2,900.0,1,7748.0,2293408.0,0.133,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148082150,Urbania,MIRAFLORES,150122,C. Miguel Aljovin 238,San Antonio,1995000.0,326.0,6119.631901840491,4,4,2,0.0,1,7748.0,2525848.0,0.21,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149862954,Urbania,MIRAFLORES,150122,Calle Juan José Calle,Aurora,2001000.0,241.0,8302.904564315353,4,3,2,0.0,10,7748.0,1867268.0,-0.072,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149809399,Urbania,MIRAFLORES,150122,Malecon de la Marina,Miraflores,2035000.0,190.0,10710.526315789473,3,2,2,810.0,1,7748.0,1472120.0,-0.382,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149278389,Urbania,MIRAFLORES,150122,Calle Parque Armendáriz,Miraflores,2086200.0,204.0,10226.470588235294,3,3,2,1000.0,1,7748.0,1580592.0,-0.32,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
147353584,Urbania,MIRAFLORES,150122,Malecon Cisneros,Malecón Cisneros,2108000.0,193.0,10922.279792746114,3,2,2,850.0,1,7748.0,1495364.0,-0.41,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148868963,Urbania,MIRAFLORES,150122,Malecón Cisneros,Miraflores,2110500.0,236.0,8942.796610169491,3,4,3,1200.0,1,7748.0,1828528.0,-0.154,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149779153,Urbania,MIRAFLORES,150122,Chiclayo  al 1100,Miraflores,2128500.0,255.0,8347.058823529413,4,5,2,600.0,10,7748.0,1975740.0,-0.077,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149355392,Urbania,MIRAFLORES,150122,Calle Mariscal Sucre 343,Miraflores,2147200.0,215.0,9986.976744186046,3,3,2,1300.0,1,7748.0,1665820.0,-0.289,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
4412841,Urbania,MIRAFLORES,150122,Parque Villena,Santa Cruz,2170800.0,303.0,7164.3564356435645,4,4,2,1200.0,1,7748.0,2347644.0,0.075,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149868587,Urbania,MIRAFLORES,150122,Calle Manuel Tovar,Miraflores,2242500.0,350.0,6407.142857142857,3,4,2,1600.0,1,7748.0,2711800.0,0.173,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149561378,Urbania,MIRAFLORES,150122,San Andrés 109,Miraflores,2242500.0,362.0,6194.751381215469,4,4,3,1800.0,1,7748.0,2804776.0,0.2,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149217783,Urbania,MIRAFLORES,150122,El Rosario,Santa Cruz,2278000.0,212.0,10745.283018867925,3,4,2,1500.0,1,7748.0,1642576.0,-0.387,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
4592814,Urbania,MIRAFLORES,150122,Calle Italia,Miraflores,2325000.0,244.0,9528.688524590163,3,3,0,850.0,1,7748.0,1890512.0,-0.23,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149542370,Urbania,MIRAFLORES,150122,La Paz,Miraflores,2460100.0,266.0,9248.496240601504,3,3,3,1000.0,1,7748.0,2060968.0,-0.194,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148711313,Urbania,MIRAFLORES,150122,"Malecón Pedro de Osma 1, Piso 3, Barranco",Malecon Reserva,2747000.0,286.0,9604.895104895106,3,4,3,0.0,1,7748.0,2215928.0,-0.24,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
146913431,Urbania,MIRAFLORES,150122,Santa Ana,Malecon Armendariz,2765000.0,534.0,5177.902621722847,5,5,2,0.0,1,7748.0,4137432.0,0.332,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148699132,Urbania,MIRAFLORES,150122,Malecón Cisneros,Miraflores,2780500.0,428.0,6496.4953271028035,3,2,2,1365000.0,1,7748.0,3316144.0,0.162,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
147698723,Urbania,MIRAFLORES,150122,Calle San Ignacio de Loyola,Miraflores,2805600.0,288.0,9741.666666666666,4,3,4,1361.0,10,7748.0,2231424.0,-0.257,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
147671640,Urbania,MIRAFLORES,150122,Avenida Angamos,Miraflores,3024000.0,261.0,11586.206896551725,4,4,2,1500.0,1,7748.0,2022228.0,-0.495,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149273640,Urbania,MIRAFLORES,150122,Jose Gonzales  al 600,Miraflores,3071250.0,432.0,7109.375,4,5,2,1650.0,1,7748.0,3347136.0,0.082,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
146281815,Urbania,MIRAFLORES,150122,Ignacio Merino,Miraflores,3173400.0,250.0,12693.6,3,3,2,0.0,1,7748.0,1937000.0,-0.638,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149662576,Urbania,MIRAFLORES,150122,lord cochrane 436 miraflores,Miraflores,3285000.0,257.0,12782.101167315175,3,3,3,1400.0,1,7748.0,1991236.0,-0.65,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149014352,Urbania,MIRAFLORES,150122,Armendariz,Miraflores,3350000.0,482.0,6950.207468879668,3,6,0,0.0,1,7748.0,3734536.0,0.103,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
143554697,Urbania,MIRAFLORES,150122,Triana 2xx,Miraflores,3432750.0,300.0,11442.5,4,4,3,1000.0,1,7748.0,2324400.0,-0.477,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
142990768,Urbania,MIRAFLORES,150122,MALECON DE LA MARINA,Malecon Marina,3740800.0,515.0,7263.689320388349,3,4,2,2800.0,1,7748.0,3990220.0,0.063,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
4004438,Urbania,MIRAFLORES,150122,Malecón Cisneros 7xx,Miraflores,4420000.0,361.0,12243.76731301939,4,5,2,1800.0,1,7748.0,2797028.0,-0.58,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
149346478,Urbania,MIRAFLORES,150122,Malecón Cisneros,Malecón Cisneros,4550000.0,361.0,12603.87811634349,4,4,2,0.0,1,7748.0,2797028.0,-0.627,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
90585987,Urbania,MIRAFLORES,150122,Malecón Cisneros 740,Miraflores,4623000.0,545.0,8482.56880733945,5,5,3,1965.0,1,7748.0,4222660.0,-0.095,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148816457,Urbania,MIRAFLORES,150122,Malecón Cisneros,Miraflores,4857500.0,545.0,8912.844036697248,5,5,3,1800.0,10,7748.0,4222660.0,-0.15,2463.92,,2,87,0.697,mejorando,0.642,0.473,0.832639935121652,0.0855
148032504,Urbania,PUEBLO LIBRE,150121,Parque Santa María,Pueblo Libre,233000.0,38.0,6131.578947368421,1,1,1,0.0,1,6248.0,237424.0,0.019,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149009269,Urbania,PUEBLO LIBRE,150121,AV DE LA MARINA 238,Pueblo Libre,249690.0,45.0,5548.666666666667,1,1,0,0.0,1,6248.0,281160.0,0.112,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148635967,Urbania,PUEBLO LIBRE,150121,Av. Manuel Cipriano Dulanto 2047,La Mar,250000.0,52.0,4807.692307692308,1,1,0,90.0,1,6248.0,324896.0,0.231,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149613946,Urbania,PUEBLO LIBRE,150121,Av. Mariano H. Cornejo,Pueblo Libre,253820.0,41.0,6190.731707317073,1,1,0,0.0,10,6248.0,256168.0,0.009,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149909390,Urbania,PUEBLO LIBRE,150121,Av Antonio José de Sucre 1150,Pueblo Libre,256650.0,74.0,3468.2432432432433,3,1,0,0.0,10,6248.0,462352.0,0.445,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148513716,Urbania,PUEBLO LIBRE,150121,"Calle Virrey Manuel Guirior Cdra. 10, Pueblo Libre",Pueblo Libre,258750.0,45.0,5750.0,1,1,0,100.0,10,6248.0,281160.0,0.08,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148968390,Urbania,PUEBLO LIBRE,150121,Av. Del Río 257 - Dpto 1403,Pueblo Libre,259900.0,34.0,7644.117647058823,1,1,0,250.0,1,6248.0,212432.0,-0.223,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149483177,Urbania,PUEBLO LIBRE,150121,Virrey Manuel M. De Guirior Cdra 10 - Dpto DE 2 Habs  Pueblo Libre,Pueblo Libre,262200.0,44.0,5959.090909090909,2,1,0,100.0,1,6248.0,274912.0,0.046,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148112802,Urbania,PUEBLO LIBRE,150121,Manuel Ugarteche,Pueblo Libre,264271.0,39.0,6776.179487179487,1,1,0,0.0,1,6248.0,243672.0,-0.085,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
143529623,Urbania,PUEBLO LIBRE,150121,Avenida La Marina,Pueblo Libre,266000.0,37.0,7189.189189189189,1,1,1,0.0,1,6248.0,231176.0,-0.151,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149033752,Urbania,PUEBLO LIBRE,150121,Avenida Manuel Cipriano Dulanto 2047,Pueblo Libre,272500.0,42.0,6488.0952380952385,1,1,0,117.0,1,6248.0,262416.0,-0.038,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149447062,Urbania,PUEBLO LIBRE,150121,Juan Pablo Fernandini 1246,Pueblo Libre,273340.0,61.0,4480.983606557377,1,1,0,150.0,1,6248.0,381128.0,0.283,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
145081436,Urbania,PUEBLO LIBRE,150121,C. Manuel de Guirior,Pueblo Libre,277500.0,45.0,6166.666666666667,1,1,0,0.0,1,6248.0,281160.0,0.013,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149433591,Urbania,PUEBLO LIBRE,150121,AV. LA Marina 238,Pueblo Libre,279000.0,44.0,6340.909090909091,1,1,0,180.0,1,6248.0,274912.0,-0.015,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149192278,Urbania,PUEBLO LIBRE,150121,Avenida La Marina,Pueblo Libre,282000.0,38.0,7421.0526315789475,1,1,0,0.0,1,6248.0,237424.0,-0.188,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149471721,Urbania,PUEBLO LIBRE,150121,Calle Tupac Amaru,Pueblo Libre,282900.0,79.0,3581.012658227848,2,1,0,80.0,1,6248.0,493592.0,0.427,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149361267,Urbania,PUEBLO LIBRE,150121,Jirón General José Ramón Pizarro 1452,Colmenares,283720.0,48.0,5910.833333333333,1,1,0,150.0,1,6248.0,299904.0,0.054,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149293761,Urbania,PUEBLO LIBRE,150121,Avenida Mariano H. Cornejo,Pueblo Libre,284543.0,51.0,5579.274509803921,1,1,0,0.0,1,6248.0,318648.0,0.107,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
147662566,Urbania,PUEBLO LIBRE,150121,Departamento de 1 Dormitorio en Pueblo Libre Cerca a Av. Sucre,Pueblo Libre,285000.0,38.0,7500.0,1,1,0,0.0,1,6248.0,237424.0,-0.2,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
143946976,Urbania,PUEBLO LIBRE,150121,"Av LA Marina N° 4xx, Dpto. X04",Pueblo Libre,285000.0,38.0,7500.0,1,1,1,0.0,1,6248.0,237424.0,-0.2,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
143878907,Urbania,PUEBLO LIBRE,150121,"Av LA Marina N° 4xx, Dpto. X08",Pueblo Libre,286000.0,39.0,7333.333333333333,1,1,1,0.0,1,6248.0,243672.0,-0.174,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149132669,Urbania,PUEBLO LIBRE,150121,AV. LA Marina,Pueblo Libre,287000.0,38.0,7552.631578947368,1,1,1,0.0,1,6248.0,237424.0,-0.209,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149251930,Urbania,PUEBLO LIBRE,150121,Avenida Mariano H. Cornejo,Pueblo Libre,294100.0,50.0,5882.0,1,1,0,150.0,10,6248.0,312400.0,0.059,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149794135,Urbania,PUEBLO LIBRE,150121,Av. Pedro Torres Malarin Cuadra 5,Pueblo Libre,295000.0,48.0,6145.833333333333,1,1,0,0.0,1,6248.0,299904.0,0.016,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
147323733,Urbania,PUEBLO LIBRE,150121,Jr. Daniel Hernández al 1200,Pueblo Libre,299000.0,45.0,6644.444444444444,1,1,0,0.0,1,6248.0,281160.0,-0.063,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149251256,Urbania,PUEBLO LIBRE,150121,Av. la Marina 440,Pueblo Libre,300000.0,49.0,6122.448979591837,2,1,0,220.0,1,6248.0,306152.0,0.02,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148806961,Urbania,PUEBLO LIBRE,150121,Pedro Torres Malarin,Pueblo Libre,300000.0,48.0,6250.0,1,1,0,0.0,1,6248.0,299904.0,-0.0,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148460604,Urbania,PUEBLO LIBRE,150121,Calle Parque Ruiz Olivier Número 30 Interior 7,Circolo,313500.0,70.0,4478.571428571428,2,1,0,1.0,1,6248.0,437360.0,0.283,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149421367,Urbania,PUEBLO LIBRE,150121,Av. Simón Bolívar 1209,Pueblo Libre,325687.0,45.0,7237.488888888889,1,1,1,200.0,1,6248.0,281160.0,-0.158,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149225190,Urbania,PUEBLO LIBRE,150121,Avenida Bolivar al 1000,Pueblo Libre,325688.0,45.0,7237.511111111111,1,1,0,0.0,1,6248.0,281160.0,-0.158,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
65581503,Urbania,PUEBLO LIBRE,150121,Av. Mariano Cornejo,El Carmen,327500.0,50.0,6550.0,1,1,1,150.0,1,6248.0,312400.0,-0.048,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
144714247,Urbania,PUEBLO LIBRE,150121,"Av Manuel Cipriano Dulanto N° 2xx, Dpto. X03 Y X07 B",Pueblo Libre,331000.0,51.0,6490.196078431372,1,2,0,0.0,1,6248.0,318648.0,-0.039,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
147820170,Urbania,PUEBLO LIBRE,150121,Zaragoza 200,Pueblo Libre,331000.0,51.0,6490.196078431372,2,1,0,0.0,1,6248.0,318648.0,-0.039,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149765715,Urbania,PUEBLO LIBRE,150121,Jirón Torres Malarín Cuadra 5,Pueblo Libre,345000.0,56.0,6160.714285714285,2,2,1,0.0,1,6248.0,349888.0,0.014,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149874558,Urbania,PUEBLO LIBRE,150121,Torres Malarin 522,Pueblo Libre,345000.0,56.0,6160.714285714285,2,1,1,0.0,1,6248.0,349888.0,0.014,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
145510351,Urbania,PUEBLO LIBRE,150121,CALLE FERNANDINI,Pueblo Libre,348339.0,54.0,6450.722222222223,1,1,0,0.0,1,6248.0,337392.0,-0.032,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149735836,Urbania,PUEBLO LIBRE,150121,América 260,Pueblo Libre,348750.0,51.0,6838.235294117647,1,1,0,0.0,1,6248.0,318648.0,-0.094,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148744574,Urbania,PUEBLO LIBRE,150121,Av. Del Río 257 - Dpto. 1102,Pueblo Libre,349900.0,50.0,6998.0,2,2,0,290.0,1,6248.0,312400.0,-0.12,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
145045268,Urbania,PUEBLO LIBRE,150121,Jose Gregorio Paredes,Pueblo Libre,355000.0,56.0,6339.285714285715,2,2,1,0.0,1,6248.0,349888.0,-0.015,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
145555412,Urbania,PUEBLO LIBRE,150121,Fernandini  Pueblo Libre,Pueblo Libre,358766.0,55.0,6523.018181818182,1,2,0,2.0,1,6248.0,343640.0,-0.044,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
145788219,Urbania,PUEBLO LIBRE,150121,av.bolivar 240 pueblo libre,Pueblo Libre,358900.0,80.0,4486.25,3,2,0,0.0,1,6248.0,499840.0,0.282,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
147789509,Urbania,PUEBLO LIBRE,150121,Santiago Wagner,Pueblo Libre,358985.0,63.0,5698.174603174603,1,1,1,0.0,10,6248.0,393624.0,0.088,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
143947243,Urbania,PUEBLO LIBRE,150121,"Av LA Marina N° 4xx, Dpto. X07",Pueblo Libre,361000.0,53.0,6811.320754716981,2,2,1,0.0,1,6248.0,331144.0,-0.09,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148314348,Urbania,PUEBLO LIBRE,150121,Jr. José Manuel Ugarteche,Pueblo Libre,362000.0,60.0,6033.333333333333,2,2,0,0.0,1,6248.0,374880.0,0.034,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148262917,Urbania,PUEBLO LIBRE,150121,Departamento de 2 Dormitorios en Pueblo Libre Cerca a Av. Sucre,Pueblo Libre,363000.0,53.0,6849.056603773585,2,2,0,0.0,1,6248.0,331144.0,-0.096,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149383432,Urbania,PUEBLO LIBRE,150121,Departamento de 2 Dormitorios en Pueblo Libre Cerca a Av. Brasil,Pueblo Libre,366000.0,47.0,7787.234042553191,2,2,0,0.0,1,6248.0,293656.0,-0.246,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
147942204,Urbania,PUEBLO LIBRE,150121,Avenida Mariano H Cornejo  al 1200,Pueblo Libre,368500.0,97.0,3798.9690721649486,3,2,0,0.0,1,6248.0,606056.0,0.392,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148027118,Urbania,PUEBLO LIBRE,150121,av brasil 1670 pueblo libre,Pueblo Libre,369000.0,70.0,5271.428571428572,3,2,0,300.0,1,6248.0,437360.0,0.156,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
147961411,Urbania,PUEBLO LIBRE,150121,av. abraham lincoln 357,Los Bambues,369999.0,53.0,6981.11320754717,2,2,1,0.0,1,6248.0,331144.0,-0.117,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148537085,Urbania,PUEBLO LIBRE,150121,AV Colonial  al 2700,Pueblo Libre,370000.0,76.0,4868.421052631579,3,3,0,0.0,1,6248.0,474848.0,0.221,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149278833,Urbania,PUEBLO LIBRE,150121,Pedro Torres Malarin al 500,Pueblo Libre,370000.0,78.0,4743.589743589743,1,2,0,0.0,1,6248.0,487344.0,0.241,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
147183692,Urbania,PUEBLO LIBRE,150121,"Av Mariano Cornejo 1225, Pueblo Libre",Pueblo Libre,370000.0,79.0,4683.544303797468,2,1,0,155.0,1,6248.0,493592.0,0.25,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149793733,Urbania,PUEBLO LIBRE,150121,Jirón Torres Malarín Cuadra 5,Pueblo Libre,375000.0,79.0,4746.835443037975,1,2,1,0.0,1,6248.0,493592.0,0.24,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149638162,Urbania,PUEBLO LIBRE,150121,Sta. Lucia 171,Pueblo Libre,376200.0,79.0,4762.025316455696,3,1,0,0.0,1,6248.0,493592.0,0.238,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149773590,Urbania,PUEBLO LIBRE,150121,Zaragoza al 100,Pueblo Libre,378700.0,57.0,6643.859649122807,2,2,0,0.0,1,6248.0,356136.0,-0.063,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
149830826,Urbania,PUEBLO LIBRE,150121,Jr. Clovis al 600,Pueblo Libre,381200.0,57.0,6687.7192982456145,2,2,0,0.0,1,6248.0,356136.0,-0.07,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
148112426,Urbania,PUEBLO LIBRE,150121,Manuel Ugarteche,Pueblo Libre,381829.0,57.0,6698.754385964912,2,2,1,0.0,1,6248.0,356136.0,-0.072,1875.0,,8,264,0.238,empeorando,0.602,0.682,0.833694777634525,0.779682
