listing_id,url,distrito,encabezado,moneda,precio,mantenimiento,tipo_inmueble,titulo,descripcion,rooms,bedrooms,bathrooms,area_m2,address_region,address_locality
150910147,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-pueblo-libre-lima-3-dormitorios-150910147,PUEBLO LIBRE,"Venta Departamento en Pueblo Libre S/ 608,600",PEN,608600.0,,Apartment,Venta de Departamento en Pueblo Libre - Lima 3 Dormitorios y - 150910147 | Urbania Peru,"DÚPLEX TIPO CASA EN VENTA EN PUEBLO LIBRE Excelente ubicación, a la altura de la Av. Brasil y Av. La Marina. Hermoso departamento dúplex de 91 m², distri...",3.0,3.0,2.0,91.0,Pueblo Libre,"Lima, Lima, Peru urbania, "
149255373,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-la-victoria-lima-2-dormitorios-149255373,LA VICTORIA,"Venta Departamento en La Victoria S/ 390,000",PEN,390000.0,200.0,Apartment,Venta de Departamento en La Victoria - Lima 2 Dormitorios y - 149255373 | Urbania Peru,Se vende moderno departamento ubicado en una zona residencial con excelente conectividad dentro del distrito de La Victoria. Su ubicación estratégica perm...,2.0,2.0,2.0,59.0,La Victoria,"Lima, Lima, Peru urbania, "
150932065,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-rinconada-del-lago-la-molina-4-dormitorios-150932065,RINCONADA DEL LAGO,"Venta Departamento en Rinconada Del Lago S/ 756,000",PEN,756000.0,,Apartment,Venta de Departamento en La Molina - Lima 4 Dormitorios y - 150932065 | Urbania Peru,VENDO BELLO Y AMPLIO DEPARTAMENTO DE 162 M2 CON LINDA VISTA EN LA URB. RINCONADA DEL LAGO Departamento remodelado!! Se vende bello departament...,4.0,4.0,2.0,162.0,Rinconada Del Lago,"La Molina, Lima, Lima, Peru urbania"
150499648,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-lince-lima-1-dormitorio-ascensor-150499648,LINCE,"Venta Departamento en Lince S/ 360,000",PEN,360000.0,,Apartment,Venta de Departamento en Lince - Lima 1 Dormitorio y - 150499648 | Urbania Peru,"Descubre estos modernos departamentos en construcción, ubicado en la céntrica y vibrante zona de Lince, Lima. Situado en la tranquila Calle Tulipanes, est...",1.0,1.0,1.0,40.0,Lince,"Lima, Lima, Peru urbania, "
150071804,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-maria-del-triunfo-lima-5-a-mas-dormitorios-150071804,VILLA MARÍA DEL TRIUNFO,"Venta Casa en Villa María del Triunfo S/ 935,000",PEN,935000.0,,House,Venta de Casa en Villa María del Triunfo - Lima 8 Dormitorios y - 150071804 | Urbania Peru,"* VENTA CASA REMODELADA * -- ÁREA 440 m2 -- -- PRECIO US$ 275,000 NEGOCIABLE -- ** UBICACIÓN ** - José Galvez - Villa María del Triunfo - Altura del Para...",8.0,8.0,5.0,440.0,Villa María del Triunfo,"Lima, Lima, Peru urbania, "
150929575,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-san-sebastian-cusco-150929575,SAN SEBASTIAN CUSCO,"Venta Terreno / Lote en San Sebastian S/ 1,377,000",PEN,1377000.0,,,,,,,,,,
150965735,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-miguel-lima-3-dormitorios-150965735,SAN MIGUEL,"Venta Departamento en San Miguel S/ 387,000",PEN,387000.0,,Apartment,Venta de Departamento en San Miguel - Lima 3 Dormitorios y - 150965735 | Urbania Peru,"Departamento de 66.5 m², con 3 dormitorios y 2 baños, en el segundo piso, en San Miguel. Los ambientes están organizados para dar un uso claro a cada zona...",3.0,3.0,2.0,67.0,San Miguel,"Lima, Lima, Peru urbania, "
150265899,https://urbania.pe/inmueble/clasificado/veclcdin-venta-de-casa-de-campo-en-cieneguilla-lima-4-dormitorios-150265899,CIENEGUILLA,"Venta Casa de campo en Cieneguilla S/ 3,560,000",PEN,3560000.0,,,,,,,,,,
148529245,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-las-lagunas-de-la-molina-la-molina-3-dormitorios-148529245,LAS LAGUNAS DE LA MOLINA,"Venta Casa en Las Lagunas De La Molina S/ 2,033,200",PEN,2033200.0,,House,Venta de Casa en La Molina - Lima 3 Dormitorios y - 148529245 | Urbania Peru,"Vendo linda casa en Las Lagunas de La Molina en una zona muy residencial, cerca al CC de La Planicie donde hay Bancos, supermercados WONG, tiendas ,peluqu...",3.0,3.0,3.0,244.0,Las Lagunas De La Molina,"La Molina, Lima, Lima, Peru urbania"
146075825,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-lomas-de-la-molina-vieja-la-molina-4-dormitorios-146075825,LAS LOMAS DE LA MOLINA VIEJA,"Venta Departamento en Las Lomas De La Molina Vieja S/ 804,000",PEN,804000.0,200.0,Apartment,Venta de Departamento en La Molina - Lima 4 Dormitorios y - 146075825 | Urbania Peru,Se vente departamento triplex que en encuentra en el segundo piso de un condominio ubicado en la cuadra 5 de la urbanización Las Lomas de La Molina. PRI...,4.0,4.0,3.0,150.0,Las Lomas De La Molina Vieja,"La Molina, Lima, Lima, Peru urbania"
91197458,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-chilca-canete-91197458,CHILCA CANETE,"Venta Terreno / Lote en Chilca S/ 1,754,006",PEN,1754006.0,,,,,,,,,,
147060379,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-planicie-la-molina-5-a-mas-dormitorios-147060379,LA PLANICIE,"Venta Casa en La Planicie S/ 998,169",PEN,998169.0,,House,Venta de Casa en La Molina - Lima 5 Dormitorios y - 147060379 | Urbania Peru,"Oportunidad única en Urb. Las Lomas de La Planicie. Se vende Terreno de 500 m² con todos sus servicios y comoda casa prefabricada de 150 m2 en Drywal, ide...",5.0,5.0,,500.0,La Planicie,"La Molina, Lima, Lima, Peru urbania"
146075871,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-el-remanso-la-molina-5-a-mas-dormitorios-146075871,EL REMANSO,"Venta Casa en El Remanso S/ 2,184,000",PEN,2184000.0,,House,Venta de Casa en La Molina - Lima 6 Dormitorios y - 146075871 | Urbania Peru,"¡OPORTUNIDAD! Venta de amplia casa con piscina en la urbanización El Remanso, La Molina (a una cuadra del C.C. Molina Plaza). AT: 330 m2 AC: 400 m2 Frent...",6.0,6.0,5.0,330.0,El Remanso,"La Molina, Lima, Lima, Peru urbania"
148545155,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-4-dormitorios-148545155,SANTIAGO DE SURCO,"Venta Departamento en Santiago de Surco S/ 1,747,200",PEN,1747200.0,600.0,Apartment,Venta de Departamento en Santiago de Surco - Lima 4 Dormitorios y - 148545155 | Urbania Peru,VENTA DE DEPARTAMENTO DÚPLEX EN SURCO 400 m² 4 Dormitorios 1 Dormitorio de servicio 1 Baño de servicio 3 Baños completos (1 en dormito...,4.0,4.0,4.0,400.0,Santiago de Surco,"Lima, Lima, Peru urbania, "
150926083,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-bartolo-lima-2-dormitorios-150926083,SAN BARTOLO,"Venta Departamento en San Bartolo S/ 436,800",PEN,436800.0,,Apartment,Venta de Departamento en San Bartolo - Lima 2 Dormitorios y - 150926083 | Urbania Peru,"Edificio de 6 pisos con vista al mar en el malecón de San Bartolo. DPTO 101Sala-comedor, kitchenette, 2 dormitorios, 2 baños completos, lavande...",2.0,2.0,2.0,72.0,San Bartolo,"Lima, Lima, Peru urbania, "
148558863,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-4-dormitorios-148558863,MIRAFLORES,"Venta Departamento en Miraflores S/ 1,751,000",PEN,1751000.0,,Apartment,Venta de Departamento en Miraflores - Lima 4 Dormitorios y - 148558863 | Urbania Peru,"Vive la comodidad y amplitud que tu familia merece en este exclusivo tríplex ubicado en una de las zonas más buscadas, a pocos pasos del Parque Blume y mu...",4.0,4.0,3.0,359.0,Miraflores,"Lima, Lima, Peru urbania, "
3779459,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-isidro-lima-3-dormitorios-ascensor-3779459,SAN ISIDRO,"Venta Departamento en San Isidro S/ 2,761,650",PEN,2761650.0,1100.0,Apartment,Venta de Departamento en San Isidro - Lima 3 Dormitorios y - 3779459 | Urbania Peru,"ÉSTA PROPIEDAD NO SE COMPARTE CON AGENTES INMOBILIARIOS. (Cod.DS-SIVS104)Edificio ubicado en la cuadra 9 de la Av. Juan Antonio Pezet, frente al Golf y ce...",3.0,3.0,3.0,284.0,San Isidro,"Lima, Lima, Peru urbania, "
150822366,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-150822366,SANTIAGO DE SURCO,"Venta Departamento en Santiago de Surco S/ 233,000",PEN,233000.0,150.0,Apartment,Venta de Departamento en Santiago de Surco - Lima 2 Dormitorios y - 150822366 | Urbania Peru,"Vendo Departamento Frente a Parque Surco Calle Julio Verne Ocasión dpto de 50m2 con 23 años de antigüedad, primer piso, sala comedor ,cocina, lavandería. ...",2.0,2.0,1.0,50.0,Santiago de Surco,"Lima, Lima, Peru urbania, "
150953260,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-150953260,SANTIAGO DE SURCO,"Venta Departamento en Santiago de Surco S/ 849,320",PEN,849320.0,250.0,Apartment,Venta de Departamento en Santiago de Surco - Lima 3 Dormitorios y - 150953260 | Urbania Peru,"DÚPLEX DE 265 M² EN SURCO + TERRAZA + 2 COCHERAS US$ 249,800 – PRECIO NEGOCIABLE ¡Excelente oportunidad en Loma Hermosa, Surco! Amplio dúp...",3.0,3.0,2.0,265.0,Santiago de Surco,"Lima, Lima, Peru urbania, "
150913976,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-borja-lima-1-dormitorio-150913976,SAN BORJA,"Venta Departamento en San Borja S/ 309,633",PEN,309633.0,160.0,Apartment,Venta de Departamento en San Borja - Lima 1 Dormitorio y - 150913976 | Urbania Peru,"Venta de Dpto de 53 m² en San Borja ¡Tu próximo departamento en San Borja! Ubicación: Av. Del Parque Sur 788, San Borja. * Ubicado entre las Avenidas Bar...",1.0,1.0,1.0,53.0,San Borja,"Lima, Lima, Peru urbania, "
147278355,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-country-club-san-isidro-147278355,COUNTRY CLUB SAN ISIDRO,"Venta Terreno / Lote en Country Club S/ 16,200,000",PEN,16200000.0,,,,,,,,,,
149039468,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-1-dormitorio-ascensor-149039468,MIRAFLORES,"Venta Departamento en Miraflores S/ 501,600",PEN,501600.0,235.0,Apartment,Venta de Departamento en Miraflores - Lima 1 Dormitorio y - 149039468 | Urbania Peru,"Vendo lindo departamento amoblado en el centro de Miraflores - vista externa Ideal para Airbnb A una cuadra de Larco, esquina con Alcanfores. Ubicado en ...",1.0,1.0,1.0,69.0,Miraflores,"Lima, Lima, Peru urbania, "
149294371,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-yanahuara-arequipa-3-dormitorios-ascensor-149294371,YANAHUARA,"Venta Departamento en Yanahuara S/ 699,562",PEN,699562.0,200.0,Apartment,Venta de Departamento en Yanahuara - Arequipa 3 Dormitorios y - 149294371 | Urbania Peru,"Lindo Departamento sin amoblar. Zona muy bien ubicada, 1/2 de Av Emmel. Excelente clima e iluminación. Ascensor 115m2 Techados, a parte 2 cocheras. Sala-c...",3.0,3.0,3.0,140.0,Yanahuara,"Arequipa, Arequipa, Peru urbania, "
3506924,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-isidro-lima-3-dormitorios-ascensor-3506924,SAN ISIDRO,"Venta Departamento en San Isidro S/ 1,908,000",PEN,1908000.0,,Apartment,Venta de Departamento en San Isidro - Lima 3 Dormitorios y - 3506924 | Urbania Peru,"(Cod. DS-SIVS148) Ubicado en la Calle Los Ficus, San Isidro, zona segura y tranquila, entre la embajada de México y la embajada de Rumania. Podrás encontr...",3.0,3.0,2.0,220.0,San Isidro,"Lima, Lima, Peru urbania, "
145893624,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-magdalena-lima-3-dormitorios-ascensor-145893624,MAGDALENA,"Venta Departamento en Magdalena S/ 1,110,000",PEN,1110000.0,750.0,Apartment,Venta de Departamento en Magdalena - Lima 3 Dormitorios y - 145893624 | Urbania Peru,"(Cod. DS - LRVT4818) Atractivo departamento en Jirón Faustino Sánchez Carrión, Magdalena de Mar, a espaldas de la Av. Juan de Aliaga, a pasos del cruce de...",3.0,3.0,2.0,145.0,Magdalena,"Lima, Lima, Peru urbania, "
